Customer_ID,Attr1_Dummy1,Attr1_Dummy2,Attr1_Dummy3,Attr2_Trans,Attr3_dummy1,Attr3_dummy2,Attr3_dummy3,Attr3_dummy4,Attr4_Dummy1,Attr4_Dummy2,Attr4_Dummy3,Attr4_Dummy4,Attr4_Dummy5,Attr4_Dummy6,Attr5_Dummy1,Attr5_Dummy2,Attr6_Dummy1,Attr6_Dummy2,Attr6_Dummy3,Attr6_Dummy4,Attr7_Dummy1,Attr7_Dummy2,Attr7_Dummy3,Attr7_Dummy4,Attr8,Attr9_Dummy1,Attr9_Dummy2,Attr9_Dummy3,Attr10_Dummy1,Attr10_Dummy2,Attr11,Attr12_Dummy1,Attr12_Dummy2,Attr12_Dummy3,Attr13,Attr14_Dummy,Attr15_Dummy,Attr16,Attr17_Dummy1,Attr17_Dummy2,Attr17_Dummy3,Attr18,Attr19_Dummy,Attr20,Default_On_Payment,Count
100137,0,0,0,36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,27,0,0,2,0,0,0,1,0,A201,0,1
100138,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,60,0,0,1,0,1,0,1,0,A201,1,1
100139,0,1,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,1,2,1,0,0,35,1,0,3,0,0,0,1,1,A201,0,1
100140,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,44,0,1,1,0,1,0,1,1,A201,0,1
100141,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,27,0,0,1,1,0,0,1,0,A202,0,1
100142,0,1,0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,1,30,0,0,1,0,0,1,1,1,A201,0,1
100143,1,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,27,0,0,1,0,0,1,1,0,A201,0,1
100144,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,22,0,0,1,0,0,0,1,0,A201,1,1
100145,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,23,0,0,1,0,0,0,1,1,A201,0,1
100146,0,1,0,48,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,30,0,0,1,0,0,0,1,0,A201,0,1
100147,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,1,39,0,0,2,0,0,0,1,1,A201,0,1
100148,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,0,0,51,0,0,2,0,0,0,1,1,A201,0,1
100149,1,0,0,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,28,0,0,2,0,0,0,1,0,A201,0,1
100150,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,46,0,0,2,0,0,0,1,0,A201,0,1
100151,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,1,42,1,1,1,0,0,0,2,1,A201,0,1
100152,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,38,0,0,1,0,0,0,1,1,A202,0,1
100153,0,0,1,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,24,0,0,1,0,0,0,1,0,A201,0,1
100154,0,1,0,24,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,4,0,0,1,29,0,1,1,0,0,0,1,0,A201,0,1
100155,0,1,0,24,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,36,0,1,1,0,0,1,1,1,A201,0,1
100156,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,20,0,1,1,0,0,0,1,0,A201,1,1
100157,1,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,4,1,0,0,48,0,0,2,0,0,0,2,0,A202,0,1
100158,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,45,1,0,1,0,1,0,1,0,A201,0,1
100159,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,38,1,0,2,0,0,0,1,1,A201,0,1
100160,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,34,0,0,2,0,1,0,2,0,A201,0,1
100161,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,4,1,0,0,36,0,0,1,0,0,0,2,1,A201,0,1
100162,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,30,0,0,2,0,0,0,1,0,A201,0,1
100163,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,3,0,1,0,36,0,0,2,0,0,0,1,1,A201,0,1
100164,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,60,1,1,1,0,0,1,1,1,A201,0,1
100165,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,36,0,0,1,0,0,0,1,0,A201,0,1
100166,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,32,0,0,1,0,0,0,1,1,A201,0,1
100167,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,33,0,0,1,0,0,0,1,0,A201,1,1
100168,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,1,0,0,20,0,0,1,0,0,0,1,0,A201,0,1
100169,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,1,0,25,0,1,1,0,0,0,1,1,A201,0,1
100170,0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,1,0,0,31,0,0,2,0,0,0,1,1,A201,1,1
100171,1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,33,0,1,2,0,0,0,2,0,A201,1,1
100172,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,26,0,0,1,0,0,0,1,1,A201,0,1
100173,0,1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,1,0,34,0,0,1,0,0,1,1,1,A201,1,1
100174,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,33,0,0,1,0,0,0,1,0,A202,0,1
100175,1,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,26,0,0,2,0,0,0,1,0,A201,1,1
100176,0,0,0,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,1,0,0,53,1,0,1,0,0,1,1,1,A201,1,1
100177,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,42,0,0,1,0,0,0,1,0,A201,0,1
100178,1,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,52,0,0,2,0,0,0,1,0,A201,0,1
100179,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,31,0,1,2,0,0,1,2,1,A201,0,1
100180,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,60,0,0,2,0,0,0,1,0,A201,0,1
100181,0,0,0,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,28,0,0,2,0,0,0,1,0,A201,1,1
100182,0,1,0,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,30,1,0,2,0,0,1,1,1,A201,1,1
100183,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,1,0,40,0,0,2,0,1,0,2,0,A201,1,1
100184,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,50,0,0,1,0,0,0,1,1,A201,0,1
100185,0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,36,1,0,1,0,0,0,2,1,A201,1,1
100186,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,31,0,0,2,0,0,0,1,0,A201,0,1
100187,0,1,0,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,1,60,1,1,1,0,0,1,2,1,A201,1,1
100188,0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,60,0,1,3,1,0,0,1,1,A201,0,1
100189,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,1,0,20,0,0,1,0,0,0,1,0,A201,1,1
100190,0,1,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,33,1,0,2,0,0,0,1,1,A201,0,1
100191,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,54,0,0,3,0,0,1,1,1,A201,1,1
100192,0,1,0,48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,34,0,1,1,0,1,0,2,0,A201,1,1
100193,0,1,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,36,0,0,1,0,0,0,2,1,A201,1,1
100194,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,29,0,1,1,0,0,0,1,0,A201,0,1
100195,0,1,0,48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,1,0,21,0,1,1,0,0,0,1,0,A201,1,1
100196,0,1,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,34,0,0,2,0,0,1,1,1,A201,1,1
100197,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,28,0,0,2,0,0,0,1,1,A201,0,1
100198,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,27,1,1,4,0,0,0,1,0,A201,1,1
100199,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,1,36,1,1,1,0,0,0,1,1,A201,0,1
100200,0,1,0,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,3,0,0,1,40,0,0,1,0,0,1,1,1,A201,1,1
100201,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,52,0,0,2,0,0,0,1,1,A201,0,1
100202,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,1,0,0,27,0,0,1,0,1,0,1,0,A201,0,1
100203,0,0,0,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,26,0,0,2,0,0,0,1,0,A201,0,1
100204,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,4,0,1,0,21,0,1,1,0,0,0,1,0,A201,1,1
100205,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,38,0,0,2,0,1,0,2,0,A201,0,1
100206,1,0,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,38,0,1,3,0,0,1,2,1,A201,0,1
100207,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,43,0,0,3,0,0,0,1,1,A201,0,1
100208,0,1,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,1,0,26,0,0,1,0,0,0,1,0,A201,0,1
100209,1,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,21,1,0,1,0,1,0,1,0,A201,0,1
100210,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,55,0,0,1,0,0,0,1,0,A202,0,1
100211,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,33,0,0,2,0,0,0,2,0,A201,0,1
100212,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,4,1,0,0,45,0,0,1,0,1,0,1,1,A201,0,1
100213,1,0,0,36,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,1,0,50,1,0,2,0,0,0,1,1,A201,1,1
100214,0,0,1,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,60,0,0,1,0,0,1,1,1,A201,1,1
100215,0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,51,0,0,1,0,0,0,1,1,A201,0,1
100216,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,0,1,0,39,0,0,2,0,1,0,1,0,A201,0,1
100217,1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,31,1,0,1,0,0,0,1,1,A201,0,1
100218,0,0,1,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,23,0,0,1,0,0,0,1,1,A201,0,1
100219,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,24,0,1,1,0,1,0,1,0,A201,0,1
100220,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,60,0,0,1,0,0,0,1,1,A201,0,1
100221,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,1,1,0,0,26,1,0,1,0,1,0,1,0,A201,0,1
100222,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,4,0,1,0,23,1,1,1,0,0,0,1,1,A201,0,1
100223,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,30,1,0,2,0,0,0,1,0,A201,0,1
100224,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,1,0,0,32,0,0,2,0,0,0,2,1,A201,0,1
100225,0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,30,0,0,1,0,0,0,1,1,A201,0,1
100226,0,0,0,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,27,0,0,2,0,0,0,1,0,A201,0,1
100227,0,1,0,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,27,1,0,2,0,0,0,1,1,A201,1,1
100228,1,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,53,0,1,1,0,0,1,1,1,A201,1,1
100229,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,22,0,0,1,0,0,0,1,0,A201,1,1
100230,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,22,1,1,1,0,0,0,1,0,A201,0,1
100231,0,0,1,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,26,0,0,1,0,0,0,1,0,A201,1,1
100232,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,1,51,0,1,1,0,1,0,1,0,A201,0,1
100233,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,35,0,0,1,0,0,0,1,0,A201,0,1
100234,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,2,1,0,0,25,0,0,1,0,1,0,1,0,A201,0,1
100235,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,42,0,0,3,0,1,0,2,0,A201,0,1
100236,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,30,1,0,1,0,0,1,2,0,A201,1,1
100237,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,23,0,0,1,1,0,0,1,1,A201,1,1
100238,0,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,2,0,0,0,60,1,1,2,0,1,0,1,0,A201,1,1
100239,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,1,0,35,0,0,2,0,0,0,1,0,A201,0,1
100240,1,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,39,0,0,1,0,0,0,2,0,A201,0,1
100241,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,2,0,0,0,29,1,0,1,0,0,0,1,0,A201,1,1
100242,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,51,0,0,1,0,0,0,2,0,A201,0,1
100243,1,0,0,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,24,0,1,2,0,0,0,2,0,A201,1,1
100244,0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,27,0,0,2,0,0,0,1,0,A201,0,1
100245,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,3,1,0,0,35,0,0,1,0,1,0,2,0,A201,0,1
100246,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,25,0,0,1,0,0,0,1,1,A201,0,1
100247,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,52,0,0,3,0,0,0,1,0,A201,0,1
100248,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,35,1,1,1,0,0,0,1,0,A202,0,1
100249,0,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,26,0,0,1,0,0,0,1,0,A201,0,1
100250,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,4,1,0,0,22,0,1,1,0,0,0,1,0,A201,1,1
100251,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,4,1,0,0,39,0,0,2,0,1,0,1,1,A201,0,1
100252,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,46,0,0,1,0,1,0,1,0,A201,0,1
100253,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,2,0,0,1,24,1,0,1,0,0,0,1,0,A201,1,1
100254,0,0,0,24,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,35,0,0,2,0,0,0,1,0,A201,0,1
100255,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,24,0,0,1,0,0,0,1,1,A201,0,1
100256,0,1,0,60,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,27,0,0,1,0,1,0,1,0,A201,0,1
100257,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,35,0,0,2,0,1,0,1,0,A201,0,1
100258,1,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,29,0,1,1,0,0,0,1,0,A201,1,1
100259,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,0,0,23,0,0,1,0,0,0,1,1,A201,0,1
100260,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,4,1,0,0,57,0,0,3,0,1,0,1,0,A201,0,1
100261,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,27,0,0,1,0,0,0,1,0,A201,0,1
100262,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,55,0,0,1,0,0,0,1,0,A201,0,1
100263,1,0,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,1,36,0,1,3,0,0,1,1,1,A201,0,1
100264,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,1,57,1,1,3,0,1,0,1,0,A201,0,1
100265,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,1,0,0,32,0,0,2,0,1,0,2,0,A202,0,1
100266,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,37,0,0,1,0,0,0,2,0,A201,1,1
100267,0,0,0,36,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,1,0,0,36,0,0,2,0,0,0,1,0,A201,0,1
100268,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,0,0,0,38,1,0,1,0,0,0,1,1,A201,0,1
100269,1,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,45,0,0,1,0,0,1,1,1,A202,1,1
100270,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,25,0,0,2,0,0,0,1,0,A201,0,1
100271,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,3,0,1,0,32,0,0,1,0,0,0,1,0,A202,0,1
100272,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,4,0,0,0,37,0,1,1,0,0,0,1,1,A201,0,1
100273,0,1,0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,0,1,0,4,0,0,1,36,0,1,1,0,0,1,1,1,A201,0,1
100274,0,1,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,1,0,0,28,0,0,2,0,0,0,1,0,A201,1,1
100275,1,0,0,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,34,0,0,1,0,1,0,1,1,A201,1,1
100276,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,32,0,0,1,0,0,0,2,0,A201,0,1
100277,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,26,0,0,2,0,0,0,1,0,A201,0,1
